name,pokedex_number,abilities,,,typing,,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape
Crustle,558,Sturdy,Shell Armor,Weak Armor,Bug,Rock,70,105,125,65,75,45,14,2000,Stone Home Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,75,Bug,Mineral,20,70,FALSE,Dwebble,Red,Armor
Scraggy,559,Shed Skin,Moxie,Intimidate,Dark,Fighting,50,75,70,35,70,48,6,118,Shedding Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,180,Field,Dragon,15,35,TRUE,,Yellow,Upright
Scrafty,560,Shed Skin,Moxie,Intimidate,Dark,Fighting,65,90,115,45,115,58,11,300,Hoodlum Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,171,90,Field,Dragon,15,70,FALSE,Scraggy,Red,Upright
Sigilyph,561,Wonder Skin,Magic Guard,Tinted Lens,Psychic,Flying,72,58,80,103,80,97,14,140,Avianoid Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,45,Flying,,20,70,FALSE,,Black,Wings
Yamask,562,Mummy,,,Ghost,,38,30,85,55,65,30,5,15,Spirit Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,190,Mineral,Amorphous,25,70,TRUE,,Black,Arms
Yamask Galar,562,Wandering Spirit,,,Ground,Ghost,38,55,85,30,65,30,5,15,Spirit Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,190,Mineral,Amorphous,25,70,TRUE,,Black,Arms
Cofagrigus,563,Mummy,,,Ghost,,58,50,145,95,105,30,17,765,Coffin Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,169,90,Mineral,Amorphous,25,70,FALSE,Yamask,Yellow,Blob
Tirtouga,564,Solid Rock,Sturdy,Swift Swim,Water,Rock,54,78,103,53,45,22,7,165,Prototurtle Pokémon,5,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,71,45,Water 1,Water 3,30,70,TRUE,,Blue,Quadruped
Carracosta,565,Solid Rock,Sturdy,Swift Swim,Water,Rock,74,108,133,83,65,32,12,810,Prototurtle Pokémon,5,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,173,45,Water 1,Water 3,30,70,FALSE,Tirtouga,Blue,Upright
Archen,566,Defeatist,,,Rock,Flying,55,112,45,74,45,70,5,95,First Bird Pokémon,5,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,71,45,Flying,Water 3,30,70,TRUE,,Yellow,Wings
Archeops,567,Defeatist,,,Rock,Flying,75,140,65,112,65,110,14,320,First Bird Pokémon,5,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,177,45,Flying,Water 3,30,70,FALSE,Archen,Yellow,Wings
Trubbish,568,Stench,Sticky Hold,Aftermath,Poison,,50,50,62,40,62,65,6,310,Trash Bag Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,66,190,Mineral,,20,70,TRUE,,Green,Humanoid
Garbodor,569,Stench,Weak Armor,Aftermath,Poison,,80,95,82,60,82,75,19,1073,Trash Heap Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,166,60,Mineral,,20,70,FALSE,Trubbish,Green,Humanoid
Garbodor Gmax,569,Stench,Weak Armor,Aftermath,Poison,,80,95,82,60,82,75,210,10000,Trash Heap Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,166,60,Mineral,,20,70,FALSE,Trubbish,Green,Humanoid
Zorua,570,Illusion,,,Dark,,40,65,40,80,40,65,7,125,Tricky Fox Pokémon,5,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,66,75,Field,,25,70,TRUE,,Gray,Quadruped
Zoroark,571,Illusion,,,Dark,,60,105,60,120,60,105,16,811,Illusion Fox Pokémon,5,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,179,45,Field,,20,70,FALSE,Zorua,Gray,Upright
Minccino,572,Cute Charm,Technician,Skill Link,Normal,,55,50,40,40,40,75,4,58,Chinchilla Pokémon,5,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,255,Field,,15,70,TRUE,,Gray,Quadruped
Cinccino,573,Cute Charm,Technician,Skill Link,Normal,,75,95,60,65,60,115,5,75,Scarf Pokémon,5,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,165,60,Field,,15,70,FALSE,Minccino,Gray,Quadruped
Gothita,574,Frisk,Competitive,Shadow Tag,Psychic,,45,30,50,55,65,45,4,58,Fixation Pokémon,5,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,58,200,Human-Like,,20,70,TRUE,,Purple,Humanoid
Gothorita,575,Frisk,Competitive,Shadow Tag,Psychic,,60,45,70,75,85,55,7,180,Manipulate Pokémon,5,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,137,100,Human-Like,,20,70,TRUE,Gothita,Purple,Humanoid
Gothitelle,576,Frisk,Competitive,Shadow Tag,Psychic,,70,55,95,95,110,65,15,440,Astral Body Pokémon,5,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,221,50,Human-Like,,20,70,FALSE,Gothorita,Purple,Humanoid
Solosis,577,Overcoat,Magic Guard,Regenerator,Psychic,,45,30,40,105,50,20,3,10,Cell Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,58,200,Amorphous,,20,70,TRUE,,Green,Ball
Duosion,578,Overcoat,Magic Guard,Regenerator,Psychic,,65,40,50,125,60,30,6,80,Mitosis Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,130,100,Amorphous,,20,70,TRUE,Solosis,Green,Ball
Reuniclus,579,Overcoat,Magic Guard,Regenerator,Psychic,,110,65,75,125,85,30,10,201,Multiplying Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,221,50,Amorphous,,20,70,FALSE,Duosion,Green,Arms
Ducklett,580,Keen Eye,Big Pecks,Hydration,Water,Flying,62,44,50,44,50,55,5,55,Water Bird Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,190,Water 1,Flying,20,70,TRUE,,Blue,Wings
Swanna,581,Keen Eye,Big Pecks,Hydration,Water,Flying,75,87,63,87,63,98,13,242,White Bird Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,166,45,Water 1,Flying,20,70,FALSE,Ducklett,White,Wings
Vanillite,582,Ice Body,Snow Cloak,Weak Armor,Ice,,36,50,50,65,60,44,4,57,Fresh Snow Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,255,Mineral,,20,70,TRUE,,White,Blob
Vanillish,583,Ice Body,Snow Cloak,Weak Armor,Ice,,51,65,65,80,75,59,11,410,Icy Snow Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,138,120,Mineral,,20,70,TRUE,Vanillite,White,Blob
Vanilluxe,584,Ice Body,Snow Warning,Weak Armor,Ice,,71,95,85,110,95,79,13,575,Snowstorm Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,241,45,Mineral,,20,70,FALSE,Vanillish,White,Heads
Deerling,585,Chlorophyll,Sap Sipper,Serene Grace,Normal,Grass,60,60,50,40,50,75,6,195,Season Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,67,190,Field,,20,70,TRUE,,Pink,Quadruped
Sawsbuck,586,Chlorophyll,Sap Sipper,Serene Grace,Normal,Grass,80,100,70,60,70,95,19,925,Season Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,166,75,Field,,20,70,FALSE,Deerling,Brown,Quadruped
Emolga,587,Static,Motor Drive,,Electric,Flying,55,75,60,75,60,103,4,50,Sky Squirrel Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,150,200,Field,,20,70,FALSE,,White,Quadruped
Karrablast,588,Swarm,Shed Skin,No Guard,Bug,,50,75,45,40,45,60,5,59,Clamping Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,200,Bug,,15,70,TRUE,,Blue,Humanoid
Escavalier,589,Swarm,Shell Armor,Overcoat,Bug,Steel,70,135,105,60,105,20,10,330,Cavalry Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,173,75,Bug,,15,70,FALSE,Karrablast,Gray,Arms
Foongus,590,Effect Spore,Regenerator,,Grass,Poison,69,55,45,55,55,15,2,10,Mushroom Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,190,Grass,,20,70,TRUE,,White,Arms
Amoonguss,591,Effect Spore,Regenerator,,Grass,Poison,114,85,70,85,80,30,6,105,Mushroom Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,162,75,Grass,,20,70,FALSE,Foongus,White,Arms
Frillish,592,Water Absorb,Cursed Body,Damp,Water,Ghost,55,40,50,65,85,40,12,330,Floating Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,67,190,Amorphous,,20,70,TRUE,,White,Tentacles
Jellicent,593,Water Absorb,Cursed Body,Damp,Water,Ghost,100,60,70,85,105,60,22,1350,Floating Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,60,Amorphous,,20,70,FALSE,Frillish,White,Tentacles
Alomomola,594,Healer,Hydration,Regenerator,Water,,165,75,80,40,45,65,12,316,Caring Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,165,75,Water 1,Water 2,40,70,FALSE,,Pink,Fish
Joltik,595,Compound Eyes,Unnerve,Swarm,Bug,Electric,50,47,50,57,50,65,1,6,Attaching Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,190,Bug,,20,70,TRUE,,Yellow,Armor
Galvantula,596,Compound Eyes,Unnerve,Swarm,Bug,Electric,70,77,60,97,60,108,8,143,EleSpider Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,165,75,Bug,,20,70,FALSE,Joltik,Yellow,Armor
Ferroseed,597,Iron Barbs,,,Grass,Steel,44,50,91,24,86,10,6,188,Thorn Seed Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,255,Grass,Mineral,20,70,TRUE,,Gray,Ball
Ferrothorn,598,Iron Barbs,Anticipation,,Grass,Steel,74,94,131,54,116,20,10,1100,Thorn Pod Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,171,90,Grass,Mineral,20,70,FALSE,Ferroseed,Gray,Tentacles
Klink,599,Plus,Minus,Clear Body,Steel,,40,55,70,45,60,30,3,210,Gear Pokémon,5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,60,130,Mineral,,20,70,TRUE,,Gray,Heads
Klang,600,Plus,Minus,Clear Body,Steel,,60,80,95,70,85,50,6,510,Gear Pokémon,5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,154,60,Mineral,,20,70,TRUE,Klink,Gray,Heads
Klinklang,601,Plus,Minus,Clear Body,Steel,,60,100,115,70,85,90,6,810,Gear Pokémon,5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,234,30,Mineral,,20,70,FALSE,Klang,Gray,Heads
Tynamo,602,Levitate,,,Electric,,35,55,40,45,40,60,2,3,EleFish Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,55,190,Amorphous,,20,70,TRUE,,White,Fish
Eelektrik,603,Levitate,,,Electric,,65,85,70,75,70,40,12,220,EleFish Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,60,Amorphous,,20,70,TRUE,Tynamo,Blue,Fish
Eelektross,604,Levitate,,,Electric,,85,115,80,105,80,50,21,805,EleFish Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,232,30,Amorphous,,20,70,FALSE,Eelektrik,Blue,Fish
Elgyem,605,Telepathy,Synchronize,Analytic,Psychic,,55,55,55,85,55,30,5,90,Cerebral Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,67,255,Human-Like,,20,70,TRUE,,Blue,Upright
Beheeyem,606,Telepathy,Synchronize,Analytic,Psychic,,75,75,75,125,95,40,10,345,Cerebral Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,90,Human-Like,,20,70,FALSE,Elgyem,Brown,Humanoid
Litwick,607,Flash Fire,Flame Body,Infiltrator,Ghost,Fire,50,30,55,65,55,20,3,31,Candle Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,55,190,Amorphous,,20,70,TRUE,,White,Blob
Lampent,608,Flash Fire,Flame Body,Infiltrator,Ghost,Fire,60,40,60,95,60,55,6,130,Lamp Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,130,90,Amorphous,,20,70,TRUE,Litwick,Black,Arms
Chandelure,609,Flash Fire,Flame Body,Infiltrator,Ghost,Fire,60,55,90,145,90,80,10,343,Luring Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,234,45,Amorphous,,20,70,FALSE,Lampent,Black,Arms
Axew,610,Rivalry,Mold Breaker,Unnerve,Dragon,,46,87,60,30,40,57,6,180,Tusk Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,75,Monster,Dragon,40,35,TRUE,,Green,Upright
Fraxure,611,Rivalry,Mold Breaker,Unnerve,Dragon,,66,117,70,40,50,67,10,360,Axe Jaw Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,144,60,Monster,Dragon,40,35,TRUE,Axew,Green,Upright
Haxorus,612,Rivalry,Mold Breaker,Unnerve,Dragon,,76,147,90,60,70,97,18,1055,Axe Jaw Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,243,45,Monster,Dragon,40,35,FALSE,Fraxure,Yellow,Upright
Cubchoo,613,Snow Cloak,Slush Rush,Rattled,Ice,,55,70,40,60,40,40,5,85,Chill Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,120,Field,,20,70,TRUE,,White,Upright
Beartic,614,Snow Cloak,Slush Rush,Swift Swim,Ice,,95,130,80,70,80,50,26,2600,Freezing Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,177,60,Field,,20,70,FALSE,Cubchoo,White,Quadruped
Cryogonal,615,Levitate,,,Ice,,80,50,50,95,135,105,11,1480,Crystallizing Pokémon,5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,180,25,Mineral,,25,70,FALSE,,Blue,Ball
Shelmet,616,Hydration,Shell Armor,Overcoat,Bug,,50,40,85,40,65,25,4,77,Snail Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,200,Bug,,15,70,TRUE,,Red,Ball
Accelgor,617,Hydration,Sticky Hold,Unburden,Bug,,80,70,40,100,60,145,8,253,Shell Out Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,173,75,Bug,,15,70,FALSE,Shelmet,Red,Arms
Stunfisk,618,Static,Limber,Sand Veil,Ground,Electric,109,66,84,81,99,32,7,110,Trap Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,165,75,Water 1,Amorphous,20,70,FALSE,,Brown,Fish
Stunfisk Galar,618,Mimicry,,,Ground,Steel,109,81,99,66,84,32,7,205,Trap Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,165,75,Water 1,Amorphous,20,70,FALSE,,Brown,Fish
Mienfoo,619,Inner Focus,Regenerator,Reckless,Fighting,,45,85,50,55,50,65,9,200,Martial Arts Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,180,Field,Human-Like,25,70,TRUE,,Yellow,Upright
Mienshao,620,Inner Focus,Regenerator,Reckless,Fighting,,65,125,60,95,60,105,14,355,Martial Arts Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,179,45,Field,Human-Like,25,70,FALSE,Mienfoo,Purple,Upright
Druddigon,621,Rough Skin,Sheer Force,Mold Breaker,Dragon,,77,120,90,60,90,48,16,1390,Cave Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,45,Dragon,Monster,30,70,FALSE,,Red,Upright
Golett,622,Iron Fist,Klutz,No Guard,Ground,Ghost,59,74,50,35,50,35,10,920,Automaton Pokémon,5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,61,190,Mineral,,25,70,TRUE,,Green,Humanoid
Golurk,623,Iron Fist,Klutz,No Guard,Ground,Ghost,89,124,80,55,80,55,28,3300,Automaton Pokémon,5,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,169,90,Mineral,,25,70,FALSE,Golett,Green,Humanoid
Pawniard,624,Defiant,Inner Focus,Pressure,Dark,Steel,45,85,70,40,40,60,5,102,Sharp Blade Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,120,Human-Like,,20,35,TRUE,,Red,Humanoid
Bisharp,625,Defiant,Inner Focus,Pressure,Dark,Steel,65,125,100,60,70,70,16,700,Sword Blade Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,45,Human-Like,,20,35,FALSE,Pawniard,Red,Humanoid
Bouffalant,626,Reckless,Sap Sipper,Soundproof,Normal,,95,110,95,40,95,55,16,946,Bash Buffalo Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,45,Field,,20,70,FALSE,,Brown,Quadruped
Rufflet,627,Keen Eye,Sheer Force,Hustle,Normal,Flying,70,83,50,37,50,60,5,105,Eaglet Pokémon,5,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,190,Flying,,20,70,TRUE,,White,Wings
Braviary,628,Keen Eye,Sheer Force,Defiant,Normal,Flying,100,123,75,57,75,80,15,410,Valiant Pokémon,5,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,179,60,Flying,,20,70,FALSE,Rufflet,Red,Wings
Vullaby,629,Big Pecks,Overcoat,Weak Armor,Dark,Flying,70,55,75,45,65,60,5,90,Diapered Pokémon,5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,74,190,Flying,,20,35,TRUE,,Brown,Wings
Mandibuzz,630,Big Pecks,Overcoat,Weak Armor,Dark,Flying,110,65,105,55,95,80,12,395,Bone Vulture Pokémon,5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,179,60,Flying,,20,35,FALSE,Vullaby,Brown,Wings
Heatmor,631,Gluttony,Flash Fire,White Smoke,Fire,,85,97,66,105,66,65,14,580,Anteater Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,169,90,Field,,20,70,FALSE,,Red,Upright
Durant,632,Swarm,Hustle,Truant,Bug,Steel,58,109,112,48,48,109,3,330,Iron Ant Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,169,90,Bug,,20,70,FALSE,,Gray,Armor
Deino,633,Hustle,,,Dark,Dragon,52,65,50,45,50,38,8,173,Irate Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,45,Dragon,,40,35,TRUE,,Blue,Quadruped
Zweilous,634,Hustle,,,Dark,Dragon,72,85,70,65,70,58,14,500,Hostile Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Dragon,,40,35,TRUE,Deino,Blue,Quadruped
Hydreigon,635,Levitate,,,Dark,Dragon,92,105,90,125,90,98,18,1600,Brutal Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,270,45,Dragon,,40,35,FALSE,Zweilous,Blue,Upright
Larvesta,636,Flame Body,Swarm,,Bug,Fire,55,85,55,50,55,60,11,288,Torch Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72,45,Bug,,40,70,TRUE,,White,Armor
Volcarona,637,Flame Body,Swarm,,Bug,Fire,85,60,65,135,105,100,16,460,Sun Pokémon,5,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,248,15,Bug,,40,70,FALSE,Larvesta,White,Bug-Wings
Cobalion,638,Justified,,,Steel,Fighting,91,90,129,90,72,108,21,2500,Iron Will Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,261,3,Undiscovered,,80,35,FALSE,,Blue,Quadruped
Terrakion,639,Justified,,,Rock,Fighting,91,129,90,72,90,108,19,2600,Cavern Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,261,3,Undiscovered,,80,35,FALSE,,Gray,Quadruped
Virizion,640,Justified,,,Grass,Fighting,91,90,72,90,129,108,20,2000,Grassland Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,261,3,Undiscovered,,80,35,FALSE,,Green,Quadruped
Tornadus Incarnate,641,Prankster,Defiant,,Flying,,79,115,70,125,80,111,15,630,Cyclone Pokémon,5,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,261,3,Undiscovered,,120,90,FALSE,,Green,Arms
Tornadus Therian,641,Regenerator,,,Flying,,79,100,80,110,90,121,14,630,Cyclone Pokémon,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,261,3,Undiscovered,,120,90,FALSE,,Green,Arms
Thundurus Incarnate,642,Prankster,Defiant,,Electric,Flying,79,115,70,125,80,111,15,610,Bolt Strike Pokémon,5,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,261,3,Undiscovered,,120,90,FALSE,,Blue,Arms
Thundurus Therian,642,Volt Absorb,,,Electric,Flying,79,105,70,145,80,101,30,610,Bolt Strike Pokémon,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,261,3,Undiscovered,,120,90,FALSE,,Blue,Arms
Reshiram,643,Turboblaze,,,Dragon,Fire,100,120,100,150,120,90,32,3300,Vast White Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,306,3,Undiscovered,,120,0,FALSE,,White,Wings
Zekrom,644,Teravolt,,,Dragon,Electric,100,150,120,120,100,90,29,3450,Deep Black Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,306,3,Undiscovered,,120,0,FALSE,,Black,Upright
Landorus Incarnate,645,Sand Force,Sheer Force,,Ground,Flying,89,125,90,115,80,101,15,680,Abundance Pokémon,5,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,270,3,Undiscovered,,120,90,FALSE,,Brown,Arms
Landorus Therian,645,Intimidate,,,Ground,Flying,89,145,90,105,80,91,13,680,Abundance Pokémon,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,270,3,Undiscovered,,120,90,FALSE,,Brown,Arms
Kyurem,646,Pressure,,,Dragon,Ice,125,130,90,130,90,95,30,3250,Boundary Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,297,3,Undiscovered,,120,0,FALSE,,Gray,Upright
Kyurem Black,646,Teravolt,,,Dragon,Ice,125,170,100,120,90,95,33,3250,Boundary Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,315,3,Undiscovered,,120,0,FALSE,,Gray,Upright
Kyurem White,646,Turboblaze,,,Dragon,Ice,125,120,90,170,100,95,36,3250,Boundary Pokémon,5,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,315,3,Undiscovered,,120,0,FALSE,,Gray,Upright
Keldeo Ordinary,647,Justified,,,Water,Fighting,91,72,90,129,90,108,14,485,Colt Pokémon,5,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,261,3,Undiscovered,,80,35,FALSE,,Yellow,Quadruped
Keldeo Resolute,647,Justified,,,Water,Fighting,91,72,90,129,90,108,14,485,Colt Pokémon,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,261,3,Undiscovered,,80,35,FALSE,,Yellow,Quadruped
Meloetta Aria,648,Serene Grace,,,Normal,Psychic,100,77,77,128,128,90,6,65,Melody Pokémon,5,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,270,3,Undiscovered,,120,100,FALSE,,White,Humanoid
Meloetta Pirouette,648,Serene Grace,,,Normal,Fighting,100,128,90,77,77,128,6,65,Melody Pokémon,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,270,3,Undiscovered,,120,100,FALSE,,White,Humanoid
Genesect,649,Download,,,Bug,Steel,71,120,95,120,95,99,15,825,Paleozoic Pokémon,5,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,270,3,Undiscovered,,120,0,FALSE,,Purple,Humanoid
Chespin,650,Overgrow,Bulletproof,,Grass,,56,61,65,48,45,38,4,90,Spiny Nut Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,45,Field,,20,70,TRUE,,Green,Upright
Quilladin,651,Overgrow,Bulletproof,,Grass,,61,78,95,56,58,57,7,290,Spiny Armor Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,45,Field,,20,70,TRUE,Chespin,Green,Upright
Chesnaught,652,Overgrow,Bulletproof,,Grass,Fighting,88,107,122,74,75,64,16,900,Spiny Armor Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,239,45,Field,,20,70,FALSE,Quilladin,Green,Upright
Fennekin,653,Blaze,Magician,,Fire,,40,45,40,62,60,60,4,94,Fox Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,45,Field,,20,70,TRUE,,Red,Quadruped
Braixen,654,Blaze,Magician,,Fire,,59,59,58,90,70,73,10,145,Fox Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,143,45,Field,,20,70,TRUE,Fennekin,Red,Upright
Delphox,655,Blaze,Magician,,Fire,Psychic,75,69,72,114,100,104,15,390,Fox Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,240,45,Field,,20,70,FALSE,Braixen,Red,Upright
Froakie,656,Torrent,Protean,,Water,,41,56,40,62,44,71,3,70,Bubble Frog Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,45,Water 1,,20,70,TRUE,,Blue,Quadruped
Frogadier,657,Torrent,Protean,,Water,,54,63,52,83,56,97,6,109,Bubble Frog Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,45,Water 1,,20,70,TRUE,Froakie,Blue,Humanoid
Greninja,658,Torrent,Protean,,Water,Dark,72,95,67,103,71,122,15,400,Ninja Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,239,45,Water 1,,20,70,FALSE,Frogadier,Blue,Humanoid
Greninja Ash,658,Battle Bond,,,Water,Dark,72,145,67,153,71,132,15,400,Ninja Pokémon,6,0.125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,288,45,Water 1,,20,70,FALSE,Frogadier,Blue,Humanoid
